"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""STUDYDAY"";""STUDYTIMEFROM"";""STUDYTIMETO"";""ROOM""",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-103""",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650002"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1049""",
"W;2;""RANGSIT"";2556;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1049""",
"C;2;""RANGSIT"";2556;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2556;2;""CS377"";""521"";""DIGITAL IMAGE PROCESSING"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1049""",
"W;2;""RANGSIT"";2556;2;""CS377"";""521"";""DIGITAL IMAGE PROCESSING"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1049""",
"W;2;""RANGSIT"";2556;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-122""",
"W;2;""RANGSIT"";2556;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-213""",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-118-1""",
"C;2;""RANGSIT"";2556;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-107""",
"W;2;""RANGSIT"";2556;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-118-1""",
"C;2;""RANGSIT"";2556;2;""CS389"";""471"";""SOFTWARE ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2556;2;""CS389"";""521"";""SOFTWARE ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2556;2;""CS397"";""521"";""RENDERING 1"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS397"";""521"";""RENDERING 1"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS397"";""521"";""RENDERING 1"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-118""",
"W;2;""RANGSIT"";2556;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-213""",
"W;2;""RANGSIT"";2556;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""810001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-213""",
"W;2;""RANGSIT"";2556;2;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-218""",
"W;2;""RANGSIT"";2556;2;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""820001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-218""",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""030001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""030001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""650001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""650001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-217""",
"W;2;""RANGSIT"";2556;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-108""",
"W;2;""RANGSIT"";2556;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-108""",
"C;2;""RANGSIT"";2556;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"C;2;""RANGSIT"";2556;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"C;2;""RANGSIT"";2556;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""ติดต่อภาค""",
"C;2;""RANGSIT"";2556;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"C;2;""RANGSIT"";2556;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"C;2;""RANGSIT"";2556;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""ติดต่อภาค""",
"C;2;""RANGSIT"";2556;2;""CS458"";""471"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"C;2;""RANGSIT"";2556;2;""CS458"";""521"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"W;2;""RANGSIT"";2556;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-116""",
"W;2;""RANGSIT"";2556;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-118-1""",
"W;2;""RANGSIT"";2556;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-213""",
"W;2;""RANGSIT"";2556;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""810001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-213""",
"W;2;""RANGSIT"";2556;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2556;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2556;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2556;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2556;2;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1019""",
"W;2;""RANGSIT"";2556;2;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1019""",
"W;2;""RANGSIT"";2556;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1049""",
"W;2;""RANGSIT"";2556;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1050""",
"W;2;""RANGSIT"";2556;2;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1049""",
"W;2;""RANGSIT"";2556;2;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC1050""",
"W;2;""RANGSIT"";2556;2;""HO201"";""521"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC4-213""",
"W;2;""RANGSIT"";2556;2;""MA212"";""471"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-108""",
"W;2;""RANGSIT"";2556;2;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-108""",
"W;2;""RANGSIT"";2556;2;""MA217"";""561"";""CALCULUS FOR SOCIAL SCIENCE 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-118""",
"W;2;""RANGSIT"";2556;2;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-117""",
"W;2;""RANGSIT"";2556;2;""PY218"";""471"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4028""",
"W;2;""RANGSIT"";2556;2;""PY218"";""521"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4028""",
"W;2;""RANGSIT"";2556;2;""PY218"";""561"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4028""",
"W;2;""RANGSIT"";2556;2;""PY228"";""521"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4029""",
"W;2;""RANGSIT"";2556;2;""PY228"";""561"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4029""",
"W;2;""RANGSIT"";2556;2;""SC123"";""521"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC5-S102""",
"W;2;""RANGSIT"";2556;2;""SC123"";""561"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC5-S102""",
"W;2;""RANGSIT"";2556;2;""SC135"";""521"";""GENERAL PHYSICS"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC4-213""",
"W;2;""RANGSIT"";2556;2;""SC135"";""561"";""GENERAL PHYSICS"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC4-213""",
"W;2;""RANGSIT"";2556;2;""SC173"";""521"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;2;""SC173"";""561"";""FUNDAMENTAL CHEMISTRY LABORATORY"";1;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;2;""SC185"";""521"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;2;""SC185"";""561"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;2;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-122""",
"W;2;""RANGSIT"";2556;2;""SW221"";""471"";""THAI SOCIETY AND THEORY AND PRINCIPLE OF SOCIAL DEVELOPMENT"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4029""",
"W;2;""RANGSIT"";2556;2;""SW221"";""521"";""THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4029""",
"W;2;""RANGSIT"";2556;2;""SW221"";""561"";""THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC4029""",
"W;2;""RANGSIT"";2556;2;""TU120"";""521"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2556;2;""TU120"";""561"";""INTEGRATED SOCIAL SCIENCES"";2;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2556;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""561"";""CALCULUS 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""561"";""CALCULUS 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA211"";""561"";""CALCULUS 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-104""",
"W;2;""RANGSIT"";2556;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA212"";""561"";""CALCULUS 2"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA212"";""561"";""CALCULUS 2"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA212"";""561"";""CALCULUS 2"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-105""",
"W;2;""RANGSIT"";2556;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-103""",
"W;2;""RANGSIT"";2556;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-103""",
"W;2;""RANGSIT"";2556;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-103""",
"W;2;""RANGSIT"";2556;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""ST216"";""561"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""ST216"";""561"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""ST216"";""561"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
"W;2;""RANGSIT"";2556;3;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
"W;2;""RANGSIT"";2556;3;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
"W;2;""RANGSIT"";2556;3;""SW365"";""561"";""FAMILY LIFE EDUCATION"," SEX EDUCATION AND SEXUAL ETHICS"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
